normalized_reviews,predicted_rating
"['everytime', 'get', 'galaxy', 'phone', 'exchange', 'internal', 'program', 'issue', 'first', 'year', 'refurbs', 'replace', 'phone', 'bad', 'last', 'much', 'months', 'program', 'issue', 'start', 'fall', 'apart']",0
"['purchase', 'date', 'still', 'use', 'loan', 'family', 'need', 'expect', 'hold', 'take', 'care', 'last', 'useful', 'many', 'years']",1
"['samsung', 'phone', 'since', 'start', 'smart', 'phone', 'always', 'love', 'enjoy', 'ease', 'use', 'reliability']",1
"['phone', 'self', 'superb', 'dislike', 'sprint', 'service', 'love', 'phone', 'use', 'remote', 'app', 'extremely', 'convenient', 'travel', 'friends', 'house', 'wana', 'take', 'annoy', 'lot', 'nice', 'feature', 'ever', 'use', 'thats', 'sure']",1
"['work', 'really', 'well', 'charge', 'fast', 'durable', 'day']",1
"['pick', 'refurbish', 'model', 'probably', 'old', 'excellent', 'upgrade', 'use', 'samsung', 'products', 'tablet', 'much', 'learn', 'wish', 'however', 'instructions', 'initial', 'setup', 'include', 'either', 'miss', 'never']",1
"['wonderful', 'experience', 'phone', 'good', 'picture', 'quality', 'call', 'coverage']",0
"['give', 'star', 'everything', 'great', 'besides', 'cara', 'back', 'screen', 'drop', 'crack', 'mind', 'well', 'buy', 'new', 'glass', 'screen', 'cus', 'let', 'tell', 'whomever', 'read', 'get', 'small', 'crack', 'middle', 'whew', 'shards']",0
"['maybe', 'maybe', 'dump', 'luck', 'sprint']",0
"['samsung', 'galaxy', 'wonderful', 'phone', 'like', 'mini', 'computer']",1
"['awesome', 'faster', 'better']",1
"['issue', 'really', 'really', 'good', 'phone', 'love', 'display', 'love', 'battery', 'life', 'good', 'work', 'especially', 'apps', 'really', 'good', 'phone']",1
"['great', 'cell', 'phone', 'lot', 'free', 'application']",1
"['love', 'galaxy', 'feature', 'see', 'reason', 'upgrade']",1
"['love', 'samsung', 'galaxy', 'phone', 'awesone', 'feature', 'take', 'clear', 'pics', 'camera', 'different', 'feature', 'use', 'also', 'take', 'pics', 'screen', 'big', 'enough', 'watch', 'movies', 'play', 'game', 'phone', 'travling', 'battery', 'life', 'last', 'day']",1
"['full', 'quality', 'feature', 'use', 'home', 'work', 'product', 'solid', 'performance', 'family', 'past', 'year']",1
"['great', 'experience', 'samsung', 'products']",1
"['phone', 'awsome', 'feature', 'know', 'great']",1
"['edge', 'steal', 'revert', 'back', 'old', 'great', 'phone', 'tben', 'great', 'phone', 'still', 'really', 'use', 'wasnt', 'kinda', 'snob', 'phone', 'still', 'keep']",1
"['highly', 'recommend', 'samsung', 'products', 'tablets', 'phone', 'tvs', 'family', 'also', 'use', 'dvd', 'great', 'brand', 'phone', 'rat']",1
"['several', 'smart', 'phone', 'prior', 'phone', 'hat', 'samsung', 'real', 'problems', 'think', 'maybe', 'slightly', 'cheaper']",1
"['galaxy', 'year', 'performance', 'pretty', 'good', 'battery', 'still', 'come', 'huge', 'sell', 'point', 'external', 'charger', 'tether', 'wall', 'also', 'impress', 'touch', 'screen', 'performance']",1
"['use', 'samsung', 'long', 'time', 'finally', 'choose', 'upgrade', 'little', 'late', 'know', 'upgrade', 'far', 'superior', 'easy', 'use', 'love', 'new', 'health', 'feature', 'weird', 'thing', 'speaker', 'back', 'phone', 'complaint', 'though']",1
"['get', 'phone', 'cheaper', 'option', 'newer', 'model', 'great', 'recommend', 'phone', 'need', 'quality', 'piece', 'tech', 'break', 'bank']",1
"['love', 'samsung', 'galaxy', 'feature', 'need', 'convenient', 'durable', 'always', 'purchase', 'samsung', 'products', 'reliable']",1
"['switch', 'iphone', 'galaxy', 'love', 'design', 'feature', 'huge', 'screen', 'size', 'comparison', 'iphone', 'fastest', 'phone', 'ive', 'far']",1
"['get', 'another', 'phone', 'replace', 'water', 'damage', 'note', 'although', 'phone', 'smaller', 'like', 'phone', 'size', 'lot', 'feature', 'use', 'phone', 'phone', 'good', 'choice']",1
"['repeat', 'like', 'palm', 'would', 'recommend', 'friends']",0
"['easy', 'phone', 'work', 'easy', 'get', 'hang', 'new', 'owner', 'samsung', 'family', 'great', 'phone']",1
"['like', 'galaxy', 'work', 'well', 'personal', 'phone']",1
"['glad', 'still', 'work', 'phone', 'carriers', 'start', 'charge', 'small', 'fortune', 'newest', 'smartphones', 'keep', 'bulky', 'waterproof', 'case', 'make', 'redpeppercase', 'really', 'like', 'even', 'protective', 'case', 'chrome', 'ring', 'around', 'phone', 'rub']",1
"['phone', 'years', 'problems', 'ever']",0
"['samsung', 'great', 'product', 'feature', 'well', 'complaints', 'samsung', 'user', 'forever']",1
"['design', 'phone', 'great', 'minus', 'pesky', 'new', 'style', 'charger', 'phone', 'run', 'great', 'easy', 'operate', 'navigate', 'feel', 'great', 'hand', 'pocket', 'heavy', 'bulky']",1
"['feature', 'product', 'excellent', 'love', 'phone']",1
"['like', 'every', 'update', 'phone', 'specially', 'camera', 'love', 'camera', 'photos', 'perfect', 'look', 'professional', 'first', 'time', 'samsung', 'experience', 'well', 'satisfactory', 'recomended']",1
"['hand', 'best', 'phone', 'samsung', 'make', 'newer', 'model', 'dont', 'compare', 'functionality', 'way', 'user', 'friendly']",1
"['use', 'mobile', 'phone', 'many', 'capacities', 'yet', 'let', 'galaxy', 'take', 'great', 'picture', 'offer', 'great', 'web', 'browse', 'capabilities', 'use', 'apps', 'social', 'media', 'professional', 'need', 'easy', 'enjoyable']",1
"['phone', 'great', 'ways', 'possible', 'samsung', 'great']",1
"['love', 'samsung', 'android', 'folks']",0
"['android', 'way', 'android', 'phone', 'good', 'appeal', 'samsungs']",1
"['love', 'read', 'devise', 'galaxy', 'tab', 'stay', 'charge', 'optimal', 'use', 'many', 'apps', 'explore']",1
"['love', 'phone', 'love', 'kid', 'mode', 'feature', 'great', 'toddler']",1
"['good', 'worthwhile', 'purchase', 'would']",1
"['quality', 'samsung', 'products', 'amaze']",1
"['get', 'insurance', 'replacement', 'sport', 'phone', 'slow', 'unresponsive', 'time', 'battery', 'drain', 'extremely', 'fast', 'charge', 'twice', 'per', 'day', 'fact', 'delete', 'disable', 'default', 'apps', 'health', 'annoy']",0
"['absolutely', 'love', 'samsung', 'galaxy', 'personally', 'think', 'best', 'phone', 'ive', 'ever', 'fast', 'let', 'know', 'something', 'hazardous', 'phone', 'love', 'update', 'love', 'style', 'definitely', 'continue', 'buy', 'samsung', 'products']",1
"['experience', 'many', 'internal', 'problems', 'however', 'front', 'screen', 'shatter', 'camera', 'screen', 'shatter', 'even', 'sure', 'happen']",0
"['like', 'phone', 'like', 'fact', 'waterproof']",1
"['phone', 'good', 'problems', 'hsve', 'find', 'sometimes', 'lag', 'even', 'wifi', 'major', 'problem', 'phone', 'camera', 'ohones', 'camera', 'stop', 'work']",0
"['personally', 'think', 'android', 'system', 'user', 'friendly', 'phone', 'take', 'beat', 'picture', 'videos', 'great', 'quality', 'easy', 'edit', 'great', 'feature', 'unless', 'study', 'manual', 'never', 'use', 'phone', 'full', 'potential']",1
"['great', 'phone', 'simple', 'feature', 'wait', 'marshmallow', 'touchwiz', 'still', 'interest', 'launchers']",1
"['great', 'feature', 'wonderful', 'display', 'camera', 'take', 'excellent', 'picture', 'learn', 'use']",1
"['love', 'everything', 'samsung', 'buy', 'samsung', 'phone', 'awhile', 'wish', 'phone', 'charger', 'wire', 'longer']",1
"['phone', 'hood', 'feature', 'super', 'fast', 'recommend', 'friends']",1
"['everything', 'want', 'would', 'recommend', 'anybody', 'high', 'speed']",1
"['best', 'phone', 'ever', 'everything', 'ever', 'need', 'phone']",1
"['love', 'water', 'resistant', 'best', 'clumsy', 'year', 'old']",1
"['first', 'review', 'overall', 'think', 'samsung', 'great', 'phone']",1
"['great', 'screen', 'clarity', 'fast', 'light', 'easy', 'navigate']",1
"['love', 'galaxy', 'phone', 'year', 'keep', 'gettinf', 'better', 'figure', 'feature', 'yet', 'give', 'little', 'time']",1
"['really', 'like', 'phone', 'never', 'get', 'good', 'picture', 'feature', 'sell', 'phone', 'get', 'kind', 'disappoint', 'overall', 'good', 'phone']",1
"['reach', 'months', 'start', 'fail', 'new', 'products', 'sooo', 'expensive', 'deal', 'downfalls', 'contract', 'sprint']",0
"['year', 'upgrade', 'edge', 'extremely', 'sturdy', 'phone', 'camera', 'excellent', 'anything', 'want', 'highly', 'recommend', 'samsung', 'product', 'anyone', 'especially', 'galaxy', 'disappoint']",1
"['love', 'removable', 'battery', 'card', 'slot', 'waterproof', 'feature', 'speed', 'etc', 'great', 'phone', 'never', 'give', 'issue']",1
"['love', 'design', 'processor', 'good', 'dislike', 'phone']",0
"['love', 'phone', 'screen', 'perfect', 'size', 'light', 'overall', 'great', 'phone', 'fantastic', 'camera']",1
"['phone', 'fast', 'screen', 'crystal', 'clear', 'expandable', 'memory', 'huge', 'plus']",1
"['best', 'phone', 'always', 'learn', 'would', 'like', 'tablet', 'since', 'computer', 'die', 'soon', 'dont', 'play', 'many', 'game', 'good', 'game', 'browse', 'internet', 'sprint', 'people', 'helpfull', 'use', 'bank', 'pay', 'bill', 'around', 'great', 'phone']",1
"['kind', 'date', 'want', 'really', 'sturdy', 'phone', 'years', 'drop', 'daily', 'crack']",1
"['phone', 'cool', 'feature', 'phone', 'available', 'market', 'right', 'would', 'like', 'recommend', 'product', 'users', 'well']",1
"['love', 'lot', 'feature', 'whole', 'learn', 'process']",1
"['great', 'phone', 'super', 'fast', 'durable', 'definitely', 'reliable', 'battery', 'life', 'way', 'better', 'lot', 'great', 'feature', 'like', 'computer', 'portable', 'best', 'phone', 'ever', 'far']",1
"['good', 'phone', 'year', 'slow', 'battery', 'drain', 'quickly']",0
"['great', 'phone', 'long', 'battery', 'life', 'great', 'apps', 'choose']",1
"['love', 'samsung', 'galaxy', 'feature', 'need', 'super', 'fast', 'love', 'camera', 'design', 'feature', 'functionality', 'star']",1
"['amaze', 'beautiful', 'screen', 'resolution']",1
"['phone', 'fantastic', 'take', 'great', 'picture', 'operate', 'system']",1
"['phone', 'amaze', 'awesome', 'camera', 'capabilities', 'many', 'different', 'scenic', 'view', 'design', 'simply', 'yet', 'beautifully', 'incredibly', 'long', 'battery', 'life', 'easy', 'access', 'app', 'want', 'would', 'recommend', 'phone', 'anyone', 'need', 'one', 'phone', 'best']",1
"['wife', 'love', 'new', 'galaxy', 'phone', 'easy', 'learn', 'user', 'friendly']",1
"['user', 'friendly', 'great', 'design', 'buy', 'instead', 'iphone', 'please']",1
"['love', 'phone', 'feature', 'amaze', 'data', 'great']",1
"['years', 'regard', 'smartphones', 'silly', 'luxury', 'flip', 'phone', 'years', 'mine', 'die', 'reluctantly', 'upgrade', 'best', 'decision', 'ever', 'make', 'texting', 'much', 'easier', 'faster', 'internet', 'surf', 'breeze', 'use', 'tablet', 'laptop', 'convenience']",1
"['easy', 'use', 'color', 'perfect', 'would', 'recommend', 'phone']",1
"['cell', 'phone', 'app', 'difficulties', 'phone', 'app', 'call', 'receive', 'call', 'party', 'phone', 'hear', 'voice', 'also', 'phone', 'purchase', 'also', 'include', 'sprint', 'phone', 'service', 'far', 'phone', 'acknowledge', 'pay', 'sprint', 'service']",0
"['samsung', 'easy', 'use', 'love', 'apps', 'something', 'whole', 'family', 'family', 'use', 'samsung', 'kid', 'love', 'tabs', 'hubby', 'love', 'phone', 'guy', 'keep', 'get', 'better']",1
"['upset', 'lcd', 'crack', 'inside', 'screen', 'phone', 'set', 'perfectly', 'lose']",0
"['could', 'produce', 'second', 'commercial', 'radio']",0
"['senior', 'increase', 'visual', 'decline', 'find', 'size', 'screen', 'text', 'size', 'settings', 'great', 'asset', 'clarity', 'color', 'amaze']",1
"['love', 'new', 'phone', 'mine', 'quick', 'compare', 'old', 'phone', 'like', 'fact', 'waterproof', 'need', 'worry', 'drop', 'sink', 'also', 'like', 'expandable', 'memory', 'removable', 'battery', 'things', 'miss', 'version']",1
"['phone', 'phone', 'year', 'never', 'regret', 'get', 'never', 'issue', 'phone', 'great', 'performance', 'hesitate', 'get', 'phone']",1
"['switch', 'galaxy', 'boy', 'impress', 'difference', 'power', 'process', 'color', 'amaze']",1
"['close', 'years', 'reason', 'get', 'new', 'phone', 'anytime', 'soon', 'also', 'durable', 'accidentally', 'drop', 'second', 'story', 'screen', 'break']",0
"['galaxy', 'smartphones', 'know', 'different', 'always', 'love', 'feature', 'ease', 'use']",1
"['product', 'definitely', 'worth', 'amount', 'money', 'pay']",1
"['hiccup', 'tell', 'phone', 'sprint']",0
"['awesome', 'phone', 'around', 'stick', 'products', 'sure']",1
"['phone', 'work', 'well', 'battery', 'life', 'amaze', 'best', 'feature', 'find', 'ultra', 'power', 'saver', 'pinch', 'charge', 'phone', 'turn', 'ultra', 'power', 'saver', 'feature', 'help', 'make', 'phone', 'last', 'lot', 'longer']",1
"['like', 'side', 'phone', 'awesome']",1
"['phone', 'time', 'get', 'say', 'performance', 'great', 'battery', 'life', 'picture', 'take', 'would', 'definately', 'recommend', 'phone']",1
"['love', 'phone', 'perform', 'well', 'look', 'great', 'cant', 'wait', 'next', 'version', 'come']",1
"['product', 'feature', 'use', 'want', 'need', 'today', 'phone', 'light', 'right', 'size', 'nice', 'big', 'clear', 'screen', 'speakers', 'nice', 'loud', 'enough', 'listen', 'music', 'without', 'compromise', 'sound', 'quality', 'phone', 'mult', 'task', 'well']",1
"['galaxy', 'great', 'phone', 'fast', 'die', 'fast', 'good', 'sound', 'good', 'image']",1
"['quality', 'magnificent', 'someone', 'whos', 'multitasking', 'habit', 'performance', 'feature', 'support', 'busy', 'day', 'anyone', 'whos', 'constantly', 'recommendation', 'meet', 'busy', 'persons', 'satisfaction']",1
"['use', 'samsung', 'phone', 'yrs', 'complaint', 'update', 'change', 'phone', 'much', 'able', 'deny', 'update', 'samsung', 'phone', 'great', 'products']",1
"['solid', 'work', 'horse', 'day', 'one', 'issue', 'headphone', 'jack', 'short']",0
"['love', 'everything', 'phone', 'fast', 'slim', 'easy', 'grip', 'battery', 'life', 'amaze']",1
"['run', 'well', 'suppose', 'handle', 'keep', 'freeze', 'start', 'glitch', 'often']",0
"['app', 'setup', 'phone', 'poor', 'design']",0
"['love', 'phone', 'everything', 'need', 'really', 'didnt']",1
"['purchase', 'love', 'get', 'good', 'battery', 'life', 'great', 'feature', 'easy', 'use']",1
"['great', 'phone', 'issue', 'warranty', 'phone', 'time', 'months', 'lcd', 'go', 'bad', 'one', 'antenna', 'go', 'one', 'wouldnt', 'work']",1
"['love', 'galaxy', 'series', 'negative', 'price']",1
"['phone', 'sleek', 'innovative', 'screen', 'responsive', 'never', 'issue', 'learing', 'use', 'hard', 'tutorials', 'easy', 'understand', 'great', 'phone', 'would', 'definitely', 'recommend', 'anyone', 'interest', 'buy']",1
"['product', 'good', 'dependability', 'another', 'issue', 'spend', 'much', 'time', 'go', 'back', 'forth', 'samsung', 'professionals']",0
"['cant', 'figure', 'transfer', 'picture', 'videos', 'card', 'many', 'pre', 'instal', 'apps', 'dont', 'know', 'use', 'dont', 'want', 'also', 'apps', 'delete']",0
"['far', 'good', 'durable', 'like', 'fingerprint', 'sensor']",1
"['couple', 'weeks', 'far', 'love']",1
"['love', 'phone', 'like', 'mini', 'computer', 'pocket']",1
"['replace', 'phone', 'would', 'click', 'random', 'things', 'let', 'click', 'anything', 'go', 'sprint', 'store', 'say', 'idea', 'wrong', 'say', 'would', 'send', 'brand', 'new', 'one', 'free']",0
"['screen', 'bright', 'color', 'kind', 'jump']",0
"['recently', 'get', 'galaxy', 'shimmer', 'absolutely', 'love', 'figure', 'force', 'learn', 'whole', 'new', 'system', 'case', 'literally', 'upgrade', 'function', 'easy', 'learn', 'make', 'life', 'much', 'simpler', 'easier']",1
"['let', 'start', 'say', 'absolutely', 'enough', 'room', 'page', 'even', 'begin', 'tell', 'much', 'love', 'enjoy', 'phone', 'phone', 'far', 'best', 'phone', 'ever', 'make', 'love', 'design', 'nice', 'sound', 'speakers', 'beautiful', 'picture', 'ive', 'get', 'friends']",1
"['every', 'masterpiece', 'make', 'small', 'part', 'together', 'make', 'great', 'like', 'samsung', 'small', 'part', 'great', 'products', 'samsung', 'make', 'samsung', 'competition', 'products', 'effortlessly', 'good']",1
"['best', 'phone', 'ever', 'own', 'love', 'everything', 'phone', 'would', 'choose', 'samsung', 'galaxy', 'love', 'feature', 'many', 'name', 'would', 'like', 'highlight', 'feature', 'allow', 'check', 'heart', 'rate', 'stress', 'level']",1
"['great', 'phone', 'since', 'release', 'great', 'performance', 'hardware', 'screen', 'good', 'size', 'display', 'look', 'great', 'picture', 'normally', 'crisp', 'clear', 'camera', 'plenty', 'settings', 'onlu', 'thing', 'dislike', 'phone', 'magazine', 'feature']",1
"['great', 'service', 'excellent', 'reception', 'data', 'call', 'quality']",1
"['take', 'phone', 'everywhere', 'especially', 'around', 'water', 'great', 'phone', 'add', 'water', 'feature', 'phone']",1
"['battery', 'life', 'outstanding', 'way', 'better', 'phone', 'own', 'feature', 'choices', 'top', 'shelf', 'one', 'complaint', 'able', 'use', 'phone', 'due', 'compatible', 'straight', 'talk', 'think', 'maybe', 'straight', 'talk', 'issue', 'still', 'use', 'galaxy', 'everything']",1
"['first', 'phone', 'ever', 'great', 'look', 'get', 'ipone', 'glad', 'choose', 'phone']",1
"['average', 'upon', 'first', 'release', 'soon', 'replace', 'model', 'lag', 'speed', 'eat', 'battery', 'last', 'software', 'upgrade', 'improve', 'incredibly', 'faster', 'execute', 'apps', 'significant', 'battery', 'life', 'increase']",0
"['phone', 'last', 'year', 'drop', 'wet', 'ive', 'even', 'sit', 'well', 'please', 'feature', 'benefit']",1
"['always', 'like', 'samsung', 'screen', 'logical', 'fairly', 'easy', 'master', 'use', 'however', 'trade', 'mini', 'galaxy', 'phone', 'much', 'faster', 'neat', 'feature', 'see', 'much', 'better', 'large', 'screen', 'also', 'like', 'able', 'use', 'google', 'feature']",1
"['love', 'would', 'recommend', 'phone', 'people', 'cool', 'stuff', 'great', 'apps']",1
"['everything', 'phone', 'great', 'previously', 'windows', 'phone', 'switch', 'gosh', 'could', 'never', 'back', 'many', 'tabs', 'different', 'apps']",1
